,Imie,Rozszerzenie,Nazwa_pliku,Data_utworzenia,Data_ostatniej_modefikacji,Liczba_linii,Liczba_wierszy,Liczba_znaków,<=,>=,<,>,==,private,public,protected,abstract,final,static,default,void,byte,short,int,long,float,double,boolean,char,String,class,enum,interface,annotation,extends,new,if,else,return,throw,throws,import,catch,package,liczba_znakow_w_komantarzu_w_linii,liczba_komentarzy_w_linii,liczba_znakow_w_komentarzu_w_bloku,liczba_komentarzy_w_bloku,liczba_cudzyslowow_apostrofowych,liczba_cudzyslowow_pojedynczych,Najdluzszy_wyraz,Brak odstepu,Liczba linijek odstepu,2 linijki odstepu,1 linijki odstepu,3 linijki odstepu,5 linijki odstepu,4 linijki odstepu,7 linijki odstepu,6 linijki odstepu,10 linijki odstepu
262,Malgosia,java,Peron.java,2023-04-24,2023-04-24,20,43,420,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,pasazerowieNaPeronie,385,20.0,4.0,12.0,,,,,,
263,Malgosia,java,Pociag.java,2023-04-24,2023-04-24,44,114,1147,0,0,0,0,0,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,5,0,1,39,2,0,0,0,0,KierownikPociagu,1063,44.0,3.0,38.0,,,,,,
264,Malgosia,java,Przedzial.java,2023-04-24,2023-04-24,42,86,1102,0,0,0,0,0,3,8,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,3,0,1,0,0,0,0,0,0,Przedzial,1028,42.0,9.0,24.0,,,,,,
265,Malgosia,java,SSSException.java,2023-04-24,2023-04-24,5,9,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SSSException,101,5.0,2.0,1.0,,,,,,
266,Malgosia,java,Wagon.java,2023-04-24,2023-04-24,70,179,1793,0,0,0,0,0,4,8,2,0,0,0,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,5,1,1,3,0,0,1,0,1,9,1,0,0,4,0,pojemnoscPrzedzialu,1663,70.0,9.0,52.0,,,,,,
267,Malgosia,java,Areszt.java,2023-04-24,2023-04-24,33,62,661,0,0,0,0,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,1,4,0,1,0,0,0,0,0,0,MalolatException,602,33.0,6.0,21.0,,,,,,
268,Malgosia,java,Celnik.java,2023-04-24,2023-04-24,42,92,926,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,7,0,1,32,1,0,0,0,0,MalolatException,847,42.0,4.0,34.0,,,,,,
269,Malgosia,java,Main.java,2023-04-24,2023-04-24,11,24,267,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,PrzejscieGraniczne,247,11.0,1.0,9.0,,,,,,
270,Malgosia,java,MalolatException.java,2023-04-24,2023-04-24,7,14,148,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,MalolatException,136,7.0,1.0,5.0,,,,,,
271,Malgosia,java,Podejrzany.java,2023-04-24,2023-04-24,12,28,252,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,czyUzbrojony,231,12.0,2.0,8.0,,,,,,
272,Malgosia,java,Podrozny.java,2023-04-24,2023-04-24,60,130,1063,0,0,0,0,3,4,9,2,1,0,1,0,2,1,0,6,0,0,0,1,0,0,1,0,0,0,0,2,3,0,8,0,0,3,0,1,0,0,0,0,0,0,protected,955,60.0,11.0,38.0,,,,,,
273,Malgosia,java,Przemytnik.java,2023-04-24,2023-04-24,20,43,457,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,liczbaTowarow,422,20.0,4.0,12.0,,,,,,
274,Malgosia,java,Szpieg.java,2023-04-24,2023-04-24,21,48,396,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,liczbaTowarow,359,21.0,4.0,13.0,,,,,,
275,Malgosia,java,Turysta.java,2023-04-24,2023-04-24,20,48,450,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,liczbaTowarow,414,20.0,3.0,14.0,,,,,,
276,Malgosia,java,PrzejscieGraniczne.java,2023-04-24,2023-04-24,56,142,1469,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,8,2,1,32,1,0,0,0,0,PrzejscieGraniczne,1360,56.0,2.0,52.0,,,,,,
277,Malgosia,java,Bagaz.java,2023-04-24,2023-04-24,34,66,854,0,0,0,0,0,3,2,2,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,4,0,1,0,0,0,0,20,0,mapaTrefna,790,34.0,3.0,28.0,,,,,,
278,Malgosia,java,EnumTowar.java,2023-04-24,2023-04-24,16,34,338,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,EnumTowar,309,16.0,2.0,12.0,,,,,,
279,Malgosia,java,EnumTrefnyTowar.java,2023-04-24,2023-04-24,58,92,1134,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,6,0,1,94,5,0,0,0,0,EnumTrefnyTowar,1024,58.0,3.0,49.0,1.0,,,,,
280,Malgosia,java,Towar.java,2023-04-24,2023-04-24,11,25,271,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,package,251,11.0,1.0,9.0,,,,,,
281,Malgosia,java,TrefnyTowar.java,2023-04-24,2023-04-24,50,129,1304,0,0,0,0,3,2,7,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,1,0,0,0,1,1,3,1,2,0,0,1,0,1,0,0,0,0,20,0,TrefnyTowar,1212,50.0,7.0,36.0,,,,,,
282,Malgosia,java,Automat.java,2023-04-24,2023-04-24,131,319,3178,0,2,0,0,6,7,12,1,0,2,2,0,5,0,0,3,0,0,0,2,0,0,1,0,0,0,0,8,10,2,8,2,2,14,0,1,0,0,0,0,4,0,TooMuchSugarException,2927,131.0,10.0,111.0,,,,,,
283,Malgosia,java,Guma.java,2023-04-24,2023-04-24,5,7,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,54,5.0,2.0,1.0,,,,,,
284,Malgosia,java,InterfejsKupca.java,2023-04-24,2023-04-24,12,19,253,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,InterfejsKupca,234,12.0,4.0,4.0,,,,,,
285,Malgosia,java,InterfejsSerwisanta.java,2023-04-24,2023-04-24,9,24,337,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,InterfejsSerwisanta,322,9.0,2.0,5.0,,,,,,
286,Malgosia,java,TooMuchSugarException.java,2023-04-24,2023-04-24,5,9,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TooMuchSugarException,89,5.0,2.0,1.0,,,,,,
287,Malgosia,java,Baton.java,2023-04-24,2023-04-24,8,15,162,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,149,8.0,2.0,4.0,,,,,,
288,Malgosia,java,Jedzenie.java,2023-04-24,2023-04-24,21,41,392,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,Jedzenie,355,21.0,4.0,13.0,,,,,,
289,Malgosia,java,Rogalik.java,2023-04-24,2023-04-24,8,15,167,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,153,8.0,1.0,6.0,,,,,,
290,Malgosia,java,Kupiec.java,2023-04-24,2023-04-24,64,159,1353,0,0,0,0,3,3,5,0,0,0,1,0,1,0,0,6,0,0,0,1,0,0,1,0,0,0,1,1,4,0,5,0,0,5,0,1,5,1,0,0,4,0,ObiektWAutomacie,1232,64.0,6.0,52.0,,,,,,
291,Malgosia,java,Ludz.java,2023-04-24,2023-04-24,7,12,108,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,96,7.0,1.0,5.0,,,,,,
292,Malgosia,java,Serwisant.java,2023-04-24,2023-04-24,50,104,1062,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,7,3,1,32,1,0,0,2,0,InterfejsSerwisanta,966,50.0,3.0,44.0,,,,,,
293,Malgosia,java,Main.java,2023-04-24,2023-04-24,10,22,190,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,package,173,10.0,2.0,6.0,,,,,,
294,Malgosia,java,Napoj.java,2023-04-24,2023-04-24,25,59,527,0,0,0,0,0,2,5,0,0,1,2,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,package,482,25.0,4.0,17.0,,,,,,
295,Malgosia,java,ObiektWAutomacie.java,2023-04-24,2023-04-24,28,61,710,0,0,0,0,0,1,6,1,1,0,1,0,2,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,ObiektWAutomacie,659,28.0,4.0,20.0,,,,,,
296,Malgosia,java,Swiat.java,2023-04-24,2023-04-24,40,80,925,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,10,0,1,0,0,0,0,0,0,InterfejsSerwisanta,850,40.0,4.0,32.0,,,,,,
297,Malgosia,java,Dyskoteka.java,2023-04-24,2023-04-25,49,118,1286,0,0,0,0,0,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,1,0,0,0,7,0,1,185,6,0,0,0,0,MalyOchroniarz,1193,49.0,2.0,42.0,1.0,,,,,
298,Malgosia,java,Main.java,2023-04-25,2023-04-25,8,20,169,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dyskoteka,155,8.0,1.0,6.0,,,,,,
299,Malgosia,java,DuzyOchroniarz.java,2023-04-25,2023-04-25,58,134,1513,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,3,0,5,0,0,7,0,1,41,1,0,0,6,0,DuzyOchroniarz,1405,58.0,7.0,44.0,,,,,,
300,Malgosia,java,MalyOchroniarz.java,2023-04-25,2023-04-25,49,104,1040,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,3,5,0,0,4,0,1,17,1,0,0,0,0,MalyOchroniarz,951,49.0,2.0,38.0,,,,1.0,,
301,Malgosia,java,RejestrObcych.java,2023-04-25,2023-04-25,32,60,626,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,3,0,0,5,0,1,0,0,0,0,0,0,RejestrObcych,569,32.0,6.0,20.0,,,,,,
302,Malgosia,java,Hol.java,2023-04-25,2023-04-25,36,80,816,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,6,0,1,0,0,0,0,0,0,package,751,36.0,6.0,24.0,,,,,,
303,Malgosia,java,Sala.java,2023-04-25,2023-04-25,30,62,678,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,1,1,3,0,1,0,0,0,0,0,0,ZaDuzoLudziException,625,30.0,6.0,18.0,,,,,,
304,Malgosia,java,ZaDuzoLudziException.java,2023-04-25,2023-04-25,5,9,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ZaDuzoLudziException,84,5.0,2.0,1.0,,,,,,
305,Malgosia,java,KtosZZewnatrz.java,2023-04-25,2023-04-25,12,22,381,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,KtosZZewnatrz,361,12.0,1.0,7.0,1.0,,,,,
306,Malgosia,java,MeskieImiona.java,2023-04-25,2023-04-25,18,39,390,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,MeskieImiona,357,18.0,2.0,14.0,,,,,,
307,Malgosia,java,Nazwiska.java,2023-04-25,2023-04-25,17,30,324,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,Nazwiska,293,17.0,2.0,13.0,,,,,,
308,Malgosia,java,Student.java,2023-04-25,2023-04-25,14,24,356,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,332,14.0,1.0,9.0,1.0,,,,,
309,Malgosia,java,Studentka.java,2023-04-25,2023-04-25,12,24,361,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Studentka,340,12.0,2.0,8.0,,,,,,
310,Malgosia,java,Uczestnik.java,2023-04-25,2023-04-25,68,149,1038,0,0,0,0,3,4,12,0,0,0,3,0,4,0,0,7,0,0,0,1,0,2,1,0,0,0,0,1,3,0,9,0,0,1,0,1,0,0,0,0,0,0,Uczestnik,916,68.0,13.0,42.0,,,,,,
311,Malgosia,java,ZenskieImiona.java,2023-04-25,2023-04-25,16,40,383,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,ZenskieImiona,354,16.0,2.0,12.0,,,,,,
312,Malgosia,java,Adres.java,2023-04-24,2023-04-24,46,107,862,0,0,0,0,3,2,8,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,1,0,0,0,1,0,3,0,7,0,0,1,0,1,0,0,0,0,0,0,numerDomu,779,46.0,8.0,30.0,,,,,,
313,Malgosia,java,Granat.java,2023-04-24,2023-04-24,16,42,419,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,package,390,16.0,2.0,12.0,,,,,,
314,Malgosia,java,Guzik.java,2023-04-24,2023-04-24,39,85,603,0,0,0,0,3,2,6,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,1,0,3,0,6,0,0,1,0,1,0,0,0,0,0,0,package,533,39.0,7.0,25.0,,,,,,
315,Malgosia,java,Kieszen.java,2023-04-24,2023-04-24,11,19,164,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,protected,145,11.0,2.0,7.0,,,,,,
316,Malgosia,java,Interfejs.java,2023-04-24,2023-04-24,17,32,462,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,interface,433,17.0,4.0,9.0,,,,,,
317,Malgosia,java,Klient.java,2023-04-24,2023-04-24,44,74,881,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,6,1,1,0,0,0,0,0,0,Interfejs,799,44.0,5.0,34.0,,,,,,
318,Malgosia,java,Swiat.java,2023-04-24,2023-04-24,23,54,433,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,2,0,Interfejs,391,23.0,3.0,17.0,,,,,,
319,Malgosia,java,GranatException.java,2023-04-24,2023-04-24,5,9,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GranatException,83,5.0,2.0,1.0,,,,,,
320,Malgosia,java,Pralnia.java,2023-04-24,2023-04-24,95,201,2362,0,0,0,0,0,4,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,5,0,5,1,1,12,0,1,0,0,0,0,0,0,GranatException,2184,95.0,9.0,74.0,1.0,,,,,
321,Malgosia,java,Koszula.java,2023-04-24,2023-04-24,26,55,530,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,package,484,26.0,5.0,16.0,,,,,,
322,Malgosia,java,Kufajka.java,2023-04-24,2023-04-24,9,12,117,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,102,9.0,2.0,5.0,,,,,,
323,Malgosia,java,Plaszcz.java,2023-04-24,2023-04-24,20,36,263,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,package,229,20.0,3.0,11.0,1.0,,,,,
324,Malgosia,java,Ubranie.java,2023-04-24,2023-04-24,54,126,1290,0,0,0,0,0,3,6,1,0,0,0,0,3,0,0,1,0,0,1,2,0,0,1,0,0,0,0,2,2,2,2,0,0,7,0,1,0,0,0,0,2,0,protected,1191,54.0,8.0,38.0,,,,,,
325,Malgosia,java,UbranieZRozmiarem.java,2023-04-24,2023-04-24,19,36,307,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,UbranieZRozmiarem,274,19.0,4.0,11.0,,,,,,
326,Malgosia,java,Kapitan.java,2023-04-25,2023-04-25,55,128,1305,0,0,0,0,3,5,3,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,5,0,1,0,0,0,0,0,0,ktorePietro,1200,55.0,4.0,47.0,,,,,,
327,Malgosia,java,NieMaNaLiscieException.java,2023-04-25,2023-04-25,5,9,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NieMaNaLiscieException,92,5.0,2.0,1.0,,,,,,
328,Malgosia,java,Oficer.java,2023-04-25,2023-04-25,31,65,758,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,5,0,1,0,0,0,0,0,0,NieMaNaLiscieException,701,31.0,4.0,23.0,,,,,,
329,Malgosia,java,Main.java,2023-04-25,2023-04-25,12,22,222,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,package,202,12.0,3.0,6.0,,,,,,
330,Malgosia,java,Nabrzeze.java,2023-04-25,2023-04-25,21,42,379,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,oczekujacyLudzie,343,21.0,3.0,12.0,1.0,,,,,
331,Malgosia,java,Pasazer.java,2023-04-25,2023-04-25,25,46,591,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,listaKajutNaPietrze,546,25.0,4.0,17.0,,,,,,
332,Malgosia,java,CzynnosciMaszynowni.java,2023-04-25,2023-04-25,7,13,121,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CzynnosciMaszynowni,110,7.0,2.0,3.0,,,,,,
333,Malgosia,java,Kajuta.java,2023-04-25,2023-04-25,35,73,696,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,4,0,1,0,0,0,0,0,0,listaLudziWKajucie,635,35.0,6.0,20.0,1.0,,,,,
334,Malgosia,java,Maszynownia.java,2023-04-25,2023-04-25,21,32,319,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,0,0,4,0,Maszynownia,282,21.0,4.0,13.0,,,,,,
335,Malgosia,java,Pietro.java,2023-04-25,2023-04-25,46,101,902,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,4,0,1,81,2,0,0,2,0,pasazerowieNaPietrze,820,46.0,7.0,29.0,1.0,,,,,
336,Malgosia,java,Poklad.java,2023-04-25,2023-04-25,16,23,262,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,ludzieNaPokladzie,235,16.0,4.0,8.0,,,,,,
337,Malgosia,java,Statek.java,2023-04-25,2023-04-25,35,86,961,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,7,0,1,22,1,0,0,0,0,CzynnosciMaszynowni,896,35.0,4.0,27.0,,,,,,
338,Malgosia,java,Airplane.java,2023-03-09,2023-03-09,154,532,4601,2,0,0,0,9,0,5,0,0,0,1,0,2,0,0,10,0,0,0,2,5,3,1,0,0,0,0,5,8,1,9,0,0,1,0,1,0,0,0,0,58,46,listaLiter,4296,154.0,2.0,150.0,,,,,,
339,Malgosia,java,Board.java,2023-03-09,2023-03-09,54,147,1430,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,2,0,1,0,0,0,0,0,0,maksymalnaPozycja,1324,54.0,1.0,52.0,,,,,,
340,Malgosia,java,fdd.java,2023-03-13,2023-03-14,28,45,437,0,0,0,0,0,1,4,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Ensemble,387,28.0,3.0,19.0,1.0,,,,,
341,Malgosia,java,listaArray.java,2023-03-07,2023-03-09,25,52,711,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,6,0,listaArray,663,25.0,1.0,23.0,,,,,,
342,Malgosia,java,listyZadania.java,2023-03-07,2023-03-09,90,249,1631,0,0,0,0,3,0,2,0,0,0,2,0,1,0,0,6,0,0,2,0,0,0,1,0,0,0,0,2,7,0,0,0,0,1,0,1,0,0,0,0,8,0,listyZadania,1454,90.0,2.0,86.0,,,,,,
343,Malgosia,java,package-info.java,2023-03-13,2023-03-13,1,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,34,,,,,,,,,
344,Malgosia,java,Pair.java,2023-03-14,2023-03-14,6,15,111,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,interface,101,6.0,1.0,4.0,,,,,,
345,Malgosia,java,Point.java,2023-03-06,2023-03-08,104,220,1990,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,2,0,0,0,1,0,1,1,0,0,0,0,7,2,0,5,0,0,1,0,1,69,3,0,0,10,0,coordinates,1787,104.0,4.0,96.0,,,,,,
346,Malgosia,java,Turtles.java,2023-03-09,2023-03-09,47,139,1047,2,2,0,0,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,15,1,2,0,0,1,0,1,0,0,0,0,2,0,package,957,47.0,1.0,42.0,1.0,,,,,
347,Malgosia,java,Dzialo.java,2023-03-31,2023-03-31,31,72,656,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,6,0,package,595,31.0,,31.0,,,,,,
348,Malgosia,java,Fregata.java,2023-03-31,2023-03-31,21,48,379,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,package,339,21.0,1.0,19.0,,,,,,
349,Malgosia,java,Gra.java,2023-03-31,2023-03-31,59,144,1088,0,0,0,0,0,1,3,0,0,0,1,0,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,niszczyciele,975,59.0,2.0,52.0,1.0,,,,,
350,Malgosia,java,Korweta.java,2023-03-31,2023-04-01,23,42,347,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,package,305,23.0,3.0,17.0,,,,,,
351,Malgosia,java,Main.java,2023-03-31,2023-04-01,11,26,230,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,15,1,0,0,0,0,package,210,11.0,1.0,9.0,,,,,,
